timestamp,speaker,text
02:22:58,Speaker E,"that New Mexico spends in early childhood education, Mr. Chairman? Mr. Chairman, Representative Hernandez, yes, that is actually what the research shows, and it's when it's delivered with high quality and with that intentionality that we're doing here in New Mexico. Mr. Chairman, I'd just like to flag that$400,000 to see what we can do to"
02:23:21,Speaker B,"help find some funding for this early childhood convening. Thank you, Mr. Chairman. Thank you very much, Representative Hernandez. Okay, now"
02:23:28,Speaker E,"we're going to go to the Vice Chair, please. Thank you, Mr. Chair. Thank you, Madam Secretary. Hopefully, just a couple of quick questions. Do we have any data yet on"
02:23:40,Speaker B,any changes in the state's labor participation
02:23:42,Speaker E,"rate since announcing universal child care? Representative Chair. Mr. Chair, Representative Dixon, thank you."
02:23:46,Speaker B,"That's such a great question. You know, and you probably know this: labor data lags. But I will talk with Secretary Nyer and see what we can see just in this short window. Thank you. Thank you, Mr. Chair. Thank you, Secretary. And I think as long as there is a concrete"
02:24:07,Speaker D,"mechanism going forward so that we actually see that information on a regular basis, that would be helpful just to show that it is making an impact. Mr. Chair, Secretary, looking, we talked a little bit about the increase to the ECECD budget this year for implementing universal child care. What does the department expect its overall budget is going to be for"
02:24:33,Speaker B,"fiscal years 28, 29, and 30? Mr. Chair, Representative Dixon, thank you. That is in Appendix C of the Universal Child Care Brief, page 11. And so for 29, we estimate, or for 28, 714,237, and then in 29, 728, I'm sorry. So I just got to page 11."
02:24:52,Speaker D,"Could you repeat that? Yes, Mr. Chair, Representative. It's total spending across the four fiscal years ending in 29 at$728,760. Child care only. I'm sorry, were you asking my whole budget? No. Mr. Chair and Secretary, yes. So, I mean, we can extrapolate then. So, if it's almost a$300 million increase between"
02:25:13,Speaker E,"fiscal year 26 and fiscal year 29, and so if we're fiscal year. 27 and the requested agency budget in total is 987. So for child care assistance, we're currently spending about 400 million. The agency asked for$160 million on top of that$400 million to reach that$600 million just for child care."
02:25:34,Speaker B,"And then they would need another$114 in the next fiscal year, and then they're projecting another$14 on top of that. Does that make sense?"
02:25:43,Speaker D,"Mr. Chair, Kelly. Yes, it does. And so, what I"
02:25:46,Speaker B,"want to then get to is: if the agency's total budget right now is just shy of a billion dollars, in two years, it will only grow to$1.1 billion. If you were to make no other investments in any other program, just considering that projection. Right. That's only assuming child care growth. That's not assuming any investments in home visiting, pre-kindergarten, quality fit. And so depending on those asks, that'll be additional growth in the budget. Mr. Chair, Representative Dixon, that is the five-year"
02:26:21,Speaker E,"finance plan. And so I'll get the number from you, but I think it is around$1.2 billion, maybe$1.3, and it breaks it down by each of the core programs and the quality and infrastructure for each of those"
02:26:36,Speaker B,core programs and then rolls it up into a five-year. So it goes out to fiscal year
02:26:42,Speaker E,"30. But I'll provide that to you. Thank you, Mr. Chair. Thank you, Madam Secretary. Kelly, did you have anything that you wanted to add to that? Mr. Chair, no. Thank"
02:26:54,Speaker B,"you, Mr. Chair. Thank you. So if the disbursements from the trust fund stay"
02:26:58,Speaker D,"at around$500 million, which is The projection for what is sustainable for the fund, then the amount of general fund monies that go to the department will increase from just shy of 500 million to 700 million. Mr. Chair, Representative Dixon, I mean, I do want to just make the clarification point that the land grant permanent fund is considered general fund in our budget. And so that money automatically has to come to the department. And I think that's at 200 million. And so I don't think we have 500 million of general fund in our budget right now. 301. 301. It's 301 million this fiscal year of general fund, of which almost 200 million of that is land grant permanent fund. So I guess Mr. Chair Kelly. Yes, if you choose. To your gosh, I have so many papers. Your packet, which was handed out, I can't even find now. The, I think it's 220 in the current fiscal year projection. Yeah, 202, sorry. So, if you look at your page four and"
02:28:12,Speaker B,"your high level, it's rows 58 through 65. The land grant permanent school fund distribution ECCD in the current fiscal year is$178.3 million. The LLC recommendation is$202 million. That is considered general fund. So, of this, the agency's, what is it now?$300 million,$200 million is coming from the permanent school fund. However, I will note that"
02:28:34,Speaker D,"the permanent school funds language that was voted upon by the voters was for early education. And so, we have to"
02:28:42,Speaker B,"be careful on how we appropriate that. We can't necessarily appropriate. Appropriate it to agency operations or programs that don't attain educational outcomes. So it is controlled in a way that is not, can be spent on anything. Thank you, Mr. Chair. Thank you, Kelly. Could we also remind the committee what were the changes that this body approved last year to the"
02:29:07,Speaker D,"funds that are going into the Early Childhood Trust Fund? And are the projections that we have in our book reflective of those changes? Yes, Mr. Chair. You're asking for what the big investments last year were to the current fiscal year from the trust fund? Sorry, Mr. Chair. Sorry, Kelly. So previously, all of the money was, you know, excess money went, rolled off and then went to the Early Childhood Trust Fund. But last year, there was a change that said. That only half of that money was gonna go to the early childhood trust fund, right? And then the other half was going to two different places. Am I correct? Mr. Chair, Vice Chair, yes, you're correct on the two inflows, which you can see on that page 98. You can see the drop in the inflows. Let me just get to that page."
02:30:09,Speaker B,"Okay, so you can see the excess federal mineral leasing line and the excess OGAS school tax. Those are the inflows outside of investments that are going into the trust fund. And you can see that in fiscal year 24 and 25, they were, you know, a billion and half a billion dollars. And then you see going into FY into the 27 that those declined significantly into 25 million into 60. And that's because you're taking half of the inflows and sending them for three years into different trust funds, behavioral health and a medical. Medicaid trust fund. And then, after those three years, this body will reconsider if they want to maintain those half-flows or if they want the flows to go back into the early childhood trust fund. Thank you, Mr. Chair. Thank you, Kelly. I think that's really helpful because that was a fairly significant change that the legislature approved last year. I don't know that everyone knew that. Mr. Chair and Kelly, this question is for you. In the three-page brief, the key hearing issues, it was highlighted that the at or below 100% has been decreasing. Wondering"
02:31:30,Speaker D,"how do we is the and actually, Madam Secretary, this might be something that"
02:31:34,Speaker A,you can address as well. What is the plan to
02:31:37,Speaker D,"make sure that the folks who need it the most are the ones who are accessing these services? Because we do have pretty significant data that shows that it's going in the wrong direction. Mr. Chair, who would you like to respond? Or please go ahead, Kelly. Sure. Mr. Chair, members of the committee, so I pulled up the chart just for the audience and for the committee's reflection on this. And so, just a reminder of how we read this: every time you see that bar, so not the lines, every time you see the bar, that's a time that the executive has increased eligibility, made the eligible population for this service big. Bigger. And then the lines are the different populations that their income populations. So, what you're seeing is: yes, we made the population bigger. So, of course, you would see more higher-income families as shown by the yellow and the gray line coming into the system. But what we would hope not to see is the lighter blue and the orange lines going down, the lower incomes going down. You would hope that all boats would rise together. What happens, though, when you have a finite"
02:33:01,Speaker B,number of slots is you create competition.
02:33:03,Speaker E,"Now, I know the agency's goals is to expand those finite. That's the point of the LFC's recommended language: to try and do some preventative measures so that we don't do this. We still target the lowest-income younger children to try and prevent this from"
02:33:21,Speaker D,"happening again while still working with the executive. Policy decision. And Mr. Chair, Representative Dixon, I just,"
02:33:27,Speaker B,if I could ask Kelly a clarifying
02:33:28,Speaker E,"point, we had a good discussion yesterday about the data, and I don't know if this data is the same as what we were talking about yesterday, where it's limited to our child care development block grant eligible, or this is all children being served in the department. Mr. Chair, members of the committee, that's actually a different chart. This is the total population. That was a different chart. Thank you. Thank you, Kelly. And Mr. Chair and Representative Dixon, our trends are saying that more young children are coming into care. And so I think we want to really look at this. The thing that we've been able to expand, we've expanded significantly the supply of infant and toddler care. And we feel that's by opening up eligibility, making sure that more children are getting those higher reimbursement rates from the state. Vermont"
02:34:28,Speaker B,"is another good example where they have raised it to 700% FPL, and they've actually been able to grow a considerable supply just By making sure that more children are getting those higher rates so that providers have the revenues they need to expand their supply. We also, thanks to the legislature, have invested in supply building. We're looking forward to seeing those 1,400 more slots, mostly infant toddler, come online through the low-interest child care revolving loan fund. So, our trends are showing that it's trending up. We're seeing more"
02:35:06,Speaker A,"infants and toddlers being served, and we want to continue to keep our eye on it and work closely with the LFC. Thank you, Mr. Chair. Thank you, Madam Secretary and Kelly. I do think that this committee and LFC are really particularly focused on ensuring that our children in the lowest income brackets are the ones who, you know, where they're benefiting and increasing enrollment. And so, Kelly, it sounds like the LFC language. Prioritizes that. Okay. All right. Thank you. I just thank you, Mr. Chair. Great. Thank you"
02:35:43,Speaker E,"very much, Madam Vice Chair. First committee, thank you. Great questions. Really good questions from committee members. Madam Secretary, a few questions from my end. Having overseen this, the creation, the implementation, much of it by rule, sort of the original. What is your worry about sort of fiscally being unable to meet obligations in future years? Or do you not have that worry? Sort of, but I think it is a worry that I that is fairly sort of being discussed. Yes. And Mr. Chair, thank you so much. And I very much appreciate the role of the legislature and the important oversight role that you have and making sure to be all that we're all good stewards of the public dollars. And I think the projections we've done and The transparency with which we're operating and continuing to keep you updated. I feel confident that the department can stay on track with our projections. I think the other examples of that are when you, we massively expanded pre-K and the scalability of that was taken on by the department. And I think that's been very promising, those results. Also, when we moved to 80% in 2022, 80%, 400% of federal poverty, that is, that was 80% of eligible families. We haven't seen everybody run through the door, but I think we need to continue to keep our eyes on it, go deep on some of these data points. You've all asked us excellent questions today about keeping our eye on further and building the supply because so many"
02:37:33,Speaker A,"families, we hear from providers, and I'm so happy and grateful to have so many of the wonderful providers in our state with us here today, have huge wait lists. And so people do want to go to work. They do want child care. They are trying to choose that and they can't get. That access. And so, by supporting our child care programs with these better revenues and these rates, they're able to grow their businesses. We're able to have, you know, stronger outcomes. Again, we cannot forget the important developmental science that says this is the most important time of life of a child's life. And so, if parents are choosing to put their child in child care, we want that to be the best quality experience. So, we're going to see the outcomes. I feel confident and also want to stay in close contact with the legislature, legislative finance committee, and make sure we're monitoring our data. Great. Okay. Thank you very"
02:38:42,Speaker E,"much, Madam Secretary. Yeah, very appropriate that we have this chart up. I think it's been touched on by a number of different members. My question here, I think, Madam Secretary, is: can we work on agree on guardrails to change the trend of this chart? Because right now, what the chart is saying is, as has been pointed to, Our most vulnerable families and kiddos, and particularly those with the lowest incomes, it seems visually at least their participation is declining the most. And that issue of sort of limited slots and workforce. And so, can we work on and explore? And does the department have both an openness to or perhaps even proposed guardrails that address what we're seeing here, which is that the families in most need in New Mexico financially are having the"
02:39:39,Speaker A,"biggest challenge accessing care? Mr. Chair, we are absolutely committed to making sure that our lowest income children get care. And that's why we're pleased with the results of Universal Child Care to show that the greatest number of families coming into Universal Child Care in the first two months were at or below 200% of federal poverty. So, we want to get with the LFC. We got with them yesterday about a different chart, and I want to make sure that we're giving you the most accurate information from what we're seeing and also what's happened since Universal. This is where we're seeing 37% of the new contracts are for infants and toddlers. This is all what we want, and the majority of them are under 200% of poverty. So, we are serving families way above 800%, but the majority of them are already eligible. I mean, not the majority, 44% were already eligible. So, let's keep having this conversation and absolutely talk about ways that we can ensure that the lowest-income children and infants and toddlers are our priority. Thank you, Madam Secretary. I think that's a fair place to move forward from. Because there are some differing interpretations, and it"
02:41:04,Speaker E,seems like some of the some of at least on the LFC side suggests that the greatest sort of proportion of new adoptees of
02:41:13,Speaker A,"this has been. Those above, well above 400%. But agree, I think your answer appreciate it, and it's a very fair place. Madam Secretary, I want to frankly just sort of note: it's been alluded to by different members. The House did pass legislation that failed in the Senate that would have provided both prenatal and sort of a first few months of payments to parents. It did not require parents to go to work. It did not prevent them from continuing to work. It did provide a per-child payment. And sadly, that was unsuccessful in the last couple of years on the Senate side. I do want to address, Madam Secretary, one thing that was brought up: which is the department open to supporting and advocating for a return to the early childhood distribution, wherein all excess revenues go directly to the early childhood trust. Fund and are not diverted into the other two newly created trust funds. Mr. Chair, I appreciate the question. So I probably want to talk with the governor's office. Sure. Very fair answer. Thank you. And there are always sort"
02:42:31,Speaker B,"of trade-offs and pluses and minuses, but appreciate that. I think those are my"
02:42:36,Speaker A,"questions. I want to thank you. I want to thank the department. I want to thank the LSC analysts. Members, what we're going to do now, I'm going to ask for the LFC recommendation in large part because were we to, well, for a number of reasons, were we to adopt the executive recommendation, it would spend more than"
02:43:00,Speaker B,what is available this year without other
02:43:01,Speaker A,"restructuring and rearranging. I do want to say, as we've talked about and as we've seen with this committee with questions and comments, there's a great deal of interest and commitment to work. Working closely together. And as we look at guardrails, either in statute or in other ways, and other things that deal with some of the challenges we've seen, it is clear to acknowledge the benefits that New Mexican families are accessing and some of the unique opportunities unavailable or sort of newly available. So, with that, we're going to go ahead and ask for the LFC recommendation. Mr. Chair, I move the committee adopt the LFC recommendation. Okay, it's been moved by Vice Chair Dixon, second by Ranking Member Chatfield."
02:43:52,Speaker B,Is there any opposition to that motion?
02:43:54,Speaker A,"Okay, will please show Representative Pettigrew in opposition. Thank you very much. Okay, briefly, members, we have"
02:44:00,Speaker B,"a hard stop at 5 p.m. Our colleagues had there's a caucus event tonight. What I want to do now is. Really, actually, what I want to do, I want to go to public comment. If you're here to make public comment on the early childhood education and care department, please raise your hand. Okay, we're going to invite, we're limiting it to, and we'll ask folks just to keep it down a bit. We're going to invite folks up to give a minute worth of public comment. Whatever time we have remaining, we're going to move to our next two agencies. If we're unable to meet that, then expect tomorrow and the next few days to be a little bit later. To the secretaries and agencies, I want to extend my thanks and also apologies. But with that, if you're here to make public comment, please line up in the middle. And a big thanks to our sergeant for okay, for one minute, please. And the vice chair will keep the time. Thanks so much. Yes, thank you for allowing me. My name is Rosa Parraza. I represent the Early Care and Learning Association, which is comprised of over 310 providers. We are here in support of the universal child care. We see"
02:45:30,Speaker A,it as an economic advantage for the
02:45:31,Speaker B,"state. We also look at the welfare of families and children under our care. Thank you. Thank you. Hi, my name is Olga Grace. I am a daycare"
02:45:42,Speaker A,owner and provider. I also have a
02:45:43,Speaker B,"bachelor's in social work. So I was a little bothered by a comment meant that kids really don't develop or learn at zero to three years. In my human development class, I learned that that's when the brain actually grows the most. Okay, so they go from not talking, crying to get attention and communication to actually full sentences by the time they leave my house. So it's very important. Second thing is that we heard a question: you know, do they read by the time they're three years old? I think we're forgetting something very important. New Mexico ranks 50 in neglect and child abuse. Okay, and that's embarrassing. So, for you to worry about whether they're reading by the time they're in third grade, there's much bigger problems that we have. As I mentioned, I'm a social worker. I do have service. Please go ahead and conclude your comments. Kids that are in foster care. Out of my daycare, 10 kids have been adopted by loving families who can break cycles. Great. Thank you. Early education is important. Thank you"
02:47:00,Speaker G,"very much. Good afternoon, Mr. Chair, members of the committee. I'm Jacob V. Hill with New Mexico Voices for Children. We strongly are encouraged by and celebrate the expansion of child care. It's incredible. It's incredible to be so proud. Of what our state has done even before the announcement of universal child care. We're encouraged by the expansion of care to low-income and infants and toddlers. You have many"
02:47:28,Speaker A,factors to consider when building the budget. I want to
02:47:31,Speaker D,"focus on the workforce, they're the key"
02:47:33,Speaker I,"to continued progress. Wages have increased, partly due to the policies outlined by the Secretary, but we need to make this systemic and permanent through funding and implementing the wage and career ladder, preferably with recurring dollars. The professionals who will be making this historic expansion happen deserve fair compensation and a clear path in this field. The investments in this system will endure beyond this administration, and we all have to make sure they're sufficient and sustainable. As Rep Garrett said, these are professional brain builders who make this system, including support staff like bus drivers who are a part of the wage and career ladder. To Representative Little's point, so we thank you for your role in making this through your hard work on this year's budget. Thank"
02:48:27,Speaker B,"you. Thank you. Good afternoon, Mr. Chairman and committee members. I'm Matthew Henderson from the Olay Education Fund. We want to thank you for supporting the expansion of universal child care. We want to encourage you to increase the allocation for the wage and career ladder with recurring funding, because without giving our early educators wage increases across the board, we cannot possibly expect to meet the demand for child care. Great. Thank you very much. Good evening. My name is April Spaulding. I'm the executive director at Abrazos Family Support Services. We are an early intervention agency providing services to Bernalillo and Sandoval County for over 45 years. We're here to ask for your support for ECECD's one-time funding request for$2.25 million to expand our Fit Kids revamp. This is a system that actually would allow us to provide you with the needed information as well as the federal government. In order to measure outcomes, services, et cetera. I also would like to ask"
02:49:36,Speaker A,for the expanded funding for the career and wage lattice
02:49:39,Speaker I,"implementation. I was a member of the task force. If we don't have a workforce to deliver these services to the children and families, particularly those with developmental delays and disabilities, we will fall out of both federal and state mandates. So please consider expansion of that. Thank you for your service. Thank you. Good afternoon, and thank you for your time, Mr. Chair. My name is Teresa Madrid. I'm with the Partnership for Community Action. We have a network of over 100 child care providers who we've been working with for the last decade. What we know"
02:50:19,Speaker A,"is, and what you heard today, is"
02:50:21,Speaker B,the system is complex. There are so
02:50:22,Speaker I,"many moving pieces. And what is really important and critical to understand is that providers are giving service to care for children and then getting reimbursed by the state. They're having to navigate those dollar amounts to cover the cost of their business. Care for the child and payroll. And what's not very easy for them is to have a very simple and structured way to get dignified wages. For decades, our child care providers have been working under poverty wages, and we're just barely catching up. But we need a better system with the wage and career ladder that has, quite frankly, already been created. The department has done a great job creating a professional development system. Please conclude yourself. And with all the pieces in place, we think that the reality is the wage and career ladder needs to be there for universal child care to work. Thank you very much. Good afternoon, Mr. Chair and members of the committee. My name is Tracy McDaniel. I'm with the Southwest Women's Law Center. I heard lots of discussion today about sustainability,"
02:51:39,Speaker B,but really sustainability depends on high-quality interactions
02:51:40,Speaker A,with well-qualified professionals. So we must invest in dignified wages for the early childhood. Workforce. The wage and career lattice is necessary in order for this to be sustainable. We can't continue to fund this through grow funds.
02:51:55,Speaker B,"It must be recurring funds to truly ensure that we have we're building confidence in that workforce for the recruitment and retention that's necessary for a truly sustainable child care system. Thank you. Thank you very much. Hello, Mr. Chair, members of the committee. My name is Barbara Luna Tedro. I'm a provider in Farmington. I'm also policy chair and incoming president for the New Mexico Early Childhood Association. During today's questions, and I do want to just talk about some of those things, I know that Representative Pettigrew, when you were talking about the budget and you were outlining the cost of the biggest cost in childcare, is the staffing, and that can take up 60 to 70 percent of a revenue. That doesn't mean that a child care center owner then has 30 percent that they are taking from the state, it is actually five percent, and so to Just reiterate that the other expenses come on top of that. To answer Representative Mr. Baca, you were talking about pre-K"
02:53:07,Speaker A,in the public schools and then wraparound care. The reason that the state has
02:53:12,Speaker B,gone to a mixed delivery system for New Mexico pre-K are for those working families so that
02:53:18,Speaker A,"if they only need New Mexico pre-K, they can go to a public school"
02:53:22,Speaker B,"setting from 9 to 3. There are no other costs associated with they can go home. However, if they do need wraparound, then they would come try to find a center like myself that is open from 6 a.m. to 6 p.m. to minimize those dollars where they get New Mexico pre-K and then we only get a small wraparound rate for child care. Thank you. Great. Thank you very much. Okay, thank you all very much. That concludes public comment. Oh, sorry, we're online too. Excellent. Okay, we're going to start with Cassandra"
02:54:01,Speaker A,"de Camp. Cassandra, go ahead for one minute, please. Thank you. Can you hear"
02:54:06,Speaker B,"me, Mr. Chair? Yes. Thank you, Mr. Chair, members of the committee. My name is Cassandra DeCamp. I am a parent of a child who accessed early intervention services, so I'm going to focus solely there. I echo the same sentiments shared by Ms. April Spalding about funding early intervention, but I want to focus more"
02:54:28,Speaker A,on the wage scale and career lattice. I do feel it's important that we
02:54:33,Speaker B,"pay our providers what they need to be paid to provide that high-quality care that Secretary Gerginski referenced several times during her presentation. I also want to make sure that we not only look inside the early childhood ecosystem, but that we apply that throughout any sort of community that can access these services where employees might migrate from serving, let's just say, other members who are served through the health care authority or through aging and long-term services to go over to early child care and work because the wage is higher. So I would encourage not only do we implement that in the early childhood eco care system, especially since we're seeing more medical. Complex children who"
02:55:22,Speaker A,"need these early childhood services, please look outside. Thank you very much, Mr. Chair and I'm thank"
02:55:28,Speaker B,"you very much. Okay, we'll go to Tina Patel. Tina, go ahead for one minute if you can hear us, please."
02:55:36,Speaker A,"I'm sorry, can you hear me now? We sure can. I started talking. My name is Tina"
02:55:42,Speaker B,Patel. I am the owner of Montessori One Academy in Albuquerque and president of Montessori Network of
02:55:48,Speaker A,"New Mexico. And first, I would like to start by saying I wholeheartedly support universal child care and the career ladder."
02:55:55,Speaker B,I am ashamed and appalled at some
02:55:57,Speaker A,of the representatives here who are suggesting that children should
02:56:00,Speaker B,be staying at home with their mothers. It is not. Please continue on. We're trying to keep
02:56:06,Speaker A,the comments. I understand. I understand. And to provide paid
02:56:09,Speaker B,"family leave as an option, you're putting now a burden on the small businesses, which actually runs our economy. If you want to save money, please look at professional liability insurances that all early childhood care providers need to be caring. Thank you so much. Thank you very much. Okay, now we're going to conclude with Ruth Porta. Hello. Good afternoon, Mr. Chair and members of the committee. I am Ruth Porta, provider in Aluquerque and Rio Rancho. I am here to support universal childcare. As you know, we have a crisis labor with medical and law enforcement personnel. Percent of population that the secretary mentioned that enroll in universal child care. The majority is firefighters, nurses, political police officers, sheriffs. Universal child care will not only improve our economy but also will attract that person that our state really"
02:57:07,Speaker A,"needs. Thank you. Thank you very much. Okay, we saw one more hand go up. We're going to go to Elaine, please. Elaine, go ahead if you can, if we can go off and mute. We're going to move on. Brandy Corey from Paso Styles, and then we're going to conclude with Brandy. Go ahead, please. Brandy, you need to come off of mute. Oh, forgive me. I'm sorry. My name is Brandy Corey. Thank you, Chair, for letting me know I was muted. I'm with the Pasoa Paso Network in Taos County, which is one of the ECECD Early Childhood"
02:57:49,Speaker B,"Systems Building Coalitions. And I know that the LFC recommendations do not include the coalitions as a non-reoccurring allocation. I just want to urge this committee to reconsider that as the coalitions are the way that we make work happen in our local communities. So when you want success and you want collaborative success that makes an impact in a local community, especially rural communities, I think you need to consider that. Little bit of funding to make it happen where you are. Thank you for hearing me. Okay, thank you very much. We appreciate that very much. Okay, that concludes public comment. We're unfortunately basically at the five o'clock hour. Secretaries will connect with you and look to reschedule as quickly as possible this week. This doesn't happen but for caucus, sort of caucus events, which are very rare, but dinners in that are part of that. And so we will reconvene tomorrow and Secretary Kaltenbach, Secretary DeBosi will be in touch and reschedule quickly. All right. Thank you. And thank you, members, for the good work today. We're adjourned."
